Date,Store,Field,Value
20260813,9697: Findlay OH,Tender: Doordash VRM,122.71
20260813,9697: Findlay OH,Tender: Doordash Nathans,
20260813,9697: Findlay OH,Credit Tips Received,297.08
20260813,9697: Findlay OH,Tender: Uber Eats,
20260813,9697: Findlay OH,Tender: Uber Eats Banda Burrito,
20260813,9697: Findlay OH,Tender: Uber Eats VR,
20260813,9697: Findlay OH,Tender: Uber Eats VRM,
20260813,9697: Findlay OH,Tender: Uber Eats Nathans,
20260813,9697: Findlay OH,Tender: Grub Hub,
20260813,9697: Findlay OH,Tender: Grubhub Banda Burrito,
20260813,9697: Findlay OH,Tender: Grubhub VRB,
20260813,9697: Findlay OH,Tender: Grubhub VRM,
20260813,9697: Findlay OH,Tender: QR Pay,74.49
20260813,9697: Findlay OH,Tender: Online,85.03
20260813,9697: Findlay OH,Tender: Master Card,390.35
20260813,9697: Findlay OH,Tender: Visa,716.31
20260813,9697: Findlay OH,Tender: Discover,64.88
20260813,9697: Findlay OH,Tender: Debit,1109.98
20260813,9697: Findlay OH,Tender: American Express,
20260813,9697: Findlay OH,Tender: Gift Card,14.83
20260813,9697: Findlay OH,Tender: Cash,1188.69
20260813,9697: Findlay OH,Credit Tips Paid,286.92
20260813,9697: Findlay OH,Cash Paid Outs - Non Adjusting,
20260813,9697: Findlay OH,Cash Paid Outs - Sales Adjusting,
20260813,9697: Findlay OH,Online Gross Sales,
20260814,5164: Berkshire OH,Net Sales,3779.77
20260814,5164: Berkshire OH,Total Sales Tax,226.62
20260814,5164: Berkshire OH,Total Discounts,127.41
20260814,5164: Berkshire OH,Major Category: Gift Card,
20260814,5164: Berkshire OH,Tender: Door Dash,71.40
20260814,5164: Berkshire OH,Tender: Doordash Banda Burrito,
20260814,5164: Berkshire OH,Tender: Doordash VRB,23.57
20260814,5164: Berkshire OH,Tender: Doordash VRM,
20260814,5164: Berkshire OH,Tender: Doordash Nathans,
20260814,5164: Berkshire OH,Credit Tips Received,532.52
20260814,5164: Berkshire OH,Tender: Uber Eats,74.13
20260814,5164: Berkshire OH,Tender: Uber Eats Banda Burrito,
20260814,5164: Berkshire OH,Tender: Uber Eats VR,49.84
20260814,5164: Berkshire OH,Tender: Uber Eats VRM,
20260814,5164: Berkshire OH,Tender: Uber Eats Nathans,
20260814,5164: Berkshire OH,Tender: Grub Hub,
20260814,5164: Berkshire OH,Tender: Grubhub Banda Burrito,
20260814,5164: Berkshire OH,Tender: Grubhub VRB,
20260814,5164: Berkshire OH,Tender: Grubhub VRM,
20260814,5164: Berkshire OH,Tender: QR Pay,
20260814,5164: Berkshire OH,Tender: Online,128.27
20260814,5164: Berkshire OH,Tender: Master Card,941.29
20260814,5164: Berkshire OH,Tender: Visa,1895.63
20260814,5164: Berkshire OH,Tender: Discover,73.13
20260814,5164: Berkshire OH,Tender: Debit,542.98
20260814,5164: Berkshire OH,Tender: American Express,64.99
20260814,5164: Berkshire OH,Tender: Gift Card,
20260814,5164: Berkshire OH,Tender: Cash,673.68
20260814,5164: Berkshire OH,Credit Tips Paid,463.69
20260814,5164: Berkshire OH,Cash Paid Outs - Non Adjusting,
20260814,5164: Berkshire OH,Cash Paid Outs - Sales Adjusting,
20260814,5164: Berkshire OH,Online Gross Sales,126.47
20260814,5165: Perrysburg OH,Net Sales,3338.86
20260814,5165: Perrysburg OH,Total Sales Tax,165.54
20260814,5165: Perrysburg OH,Total Discounts,67.81
20260814,5165: Perrysburg OH,Major Category: Gift Card,
20260814,5165: Perrysburg OH,Tender: Door Dash,203.62
20260814,5165: Perrysburg OH,Tender: Doordash Banda Burrito,
20260814,5165: Perrysburg OH,Tender: Doordash VRB,
20260814,5165: Perrysburg OH,Tender: Doordash VRM,
20260814,5165: Perrysburg OH,Tender: Doordash Nathans,
20260814,5165: Perrysburg OH,Credit Tips Received,268.99
20260814,5165: Perrysburg OH,Tender: Uber Eats,56.33
20260814,5165: Perrysburg OH,Tender: Uber Eats Banda Burrito,
20260814,5165: Perrysburg OH,Tender: Uber Eats VR,
20260814,5165: Perrysburg OH,Tender: Uber Eats VRM,
20260814,5165: Perrysburg OH,Tender: Uber Eats Nathans,
20260814,5165: Perrysburg OH,Tender: Grub Hub,
20260814,5165: Perrysburg OH,Tender: Grubhub Banda Burrito,
20260814,5165: Perrysburg OH,Tender: Grubhub VRB,
20260814,5165: Perrysburg OH,Tender: Grubhub VRM,
20260814,5165: Perrysburg OH,Tender: QR Pay,
20260814,5165: Perrysburg OH,Tender: Online,238.73
20260814,5165: Perrysburg OH,Tender: Master Card,704.34
20260814,5165: Perrysburg OH,Tender: Visa,1223.36
20260814,5165: Perrysburg OH,Tender: Discover,52.64
20260814,5165: Perrysburg OH,Tender: Debit,444.51
20260814,5165: Perrysburg OH,Tender: American Express,27.13
20260814,5165: Perrysburg OH,Tender: Gift Card,
20260814,5165: Perrysburg OH,Tender: Cash,822.73
20260814,5165: Perrysburg OH,Credit Tips Paid,205.74
20260814,5165: Perrysburg OH,Cash Paid Outs - Non Adjusting,25.81
20260814,5165: Perrysburg OH,Cash Paid Outs - Sales Adjusting,
20260814,5165: Perrysburg OH,Online Gross Sales,241.49
20260814,5166: Jeffersonville OH,Net Sales,3096.16
20260814,5166: Jeffersonville OH,Total Sales Tax,188.23
20260814,5166: Jeffersonville OH,Total Discounts,234.05
20260814,5166: Jeffersonville OH,Major Category: Gift Card,
20260814,5166: Jeffersonville OH,Tender: Door Dash,
20260814,5166: Jeffersonville OH,Tender: Doordash Banda Burrito,
20260814,5166: Jeffersonville OH,Tender: Doordash VRB,
20260814,5166: Jeffersonville OH,Tender: Doordash VRM,
20260814,5166: Jeffersonville OH,Tender: Doordash Nathans,
20260814,5166: Jeffersonville OH,Credit Tips Received,368.56
20260814,5166: Jeffersonville OH,Tender: Uber Eats,
20260814,5166: Jeffersonville OH,Tender: Uber Eats Banda Burrito,
20260814,5166: Jeffersonville OH,Tender: Uber Eats VR,
20260814,5166: Jeffersonville OH,Tender: Uber Eats VRM,
20260814,5166: Jeffersonville OH,Tender: Uber Eats Nathans,
20260814,5166: Jeffersonville OH,Tender: Grub Hub,
20260814,5166: Jeffersonville OH,Tender: Grubhub Banda Burrito,
20260814,5166: Jeffersonville OH,Tender: Grubhub VRB,
20260814,5166: Jeffersonville OH,Tender: Grubhub VRM,
20260814,5166: Jeffersonville OH,Tender: QR Pay,
20260814,5166: Jeffersonville OH,Tender: Online,
20260814,5166: Jeffersonville OH,Tender: Master Card,807.61
20260814,5166: Jeffersonville OH,Tender: Visa,1602.16
20260814,5166: Jeffersonville OH,Tender: Discover,67.40
20260814,5166: Jeffersonville OH,Tender: Debit,476.04
20260814,5166: Jeffersonville OH,Tender: American Express,40.70
20260814,5166: Jeffersonville OH,Tender: Gift Card,
20260814,5166: Jeffersonville OH,Tender: Cash,659.04
20260814,5166: Jeffersonville OH,Credit Tips Paid,368.56
20260814,5166: Jeffersonville OH,Cash Paid Outs - Non Adjusting,
20260814,5166: Jeffersonville OH,Cash Paid Outs - Sales Adjusting,
20260814,5166: Jeffersonville OH,Online Gross Sales,
20260814,5167: Elizabethtown KY,Net Sales,3472.73
20260814,5167: Elizabethtown KY,Total Sales Tax,282.03
20260814,5167: Elizabethtown KY,Total Discounts,114.57
20260814,5167: Elizabethtown KY,Major Category: Gift Card,
20260814,5167: Elizabethtown KY,Tender: Door Dash,295.58
20260814,5167: Elizabethtown KY,Tender: Doordash Banda Burrito,
20260814,5167: Elizabethtown KY,Tender: Doordash VRB,91.54
20260814,5167: Elizabethtown KY,Tender: Doordash VRM,
20260814,5167: Elizabethtown KY,Tender: Doordash Nathans,
20260814,5167: Elizabethtown KY,Credit Tips Received,367.87
20260814,5167: Elizabethtown KY,Tender: Uber Eats,
20260814,5167: Elizabethtown KY,Tender: Uber Eats Banda Burrito,
20260814,5167: Elizabethtown KY,Tender: Uber Eats VR,27.75
20260814,5167: Elizabethtown KY,Tender: Uber Eats VRM,
20260814,5167: Elizabethtown KY,Tender: Uber Eats Nathans,
20260814,5167: Elizabethtown KY,Tender: Grub Hub,
20260814,5167: Elizabethtown KY,Tender: Grubhub Banda Burrito,
20260814,5167: Elizabethtown KY,Tender: Grubhub VRB,
20260814,5167: Elizabethtown KY,Tender: Grubhub VRM,
20260814,5167: Elizabethtown KY,Tender: QR Pay,
20260814,5167: Elizabethtown KY,Tender: Online,51.73
20260814,5167: Elizabethtown KY,Tender: Master Card,388.86
20260814,5167: Elizabethtown KY,Tender: Visa,2095.99
20260814,5167: Elizabethtown KY,Tender: Discover,
20260814,5167: Elizabethtown KY,Tender: Debit,338.35
20260814,5167: Elizabethtown KY,Tender: American Express,49.11
20260814,5167: Elizabethtown KY,Tender: Gift Card,
20260814,5167: Elizabethtown KY,Tender: Cash,783.72
20260814,5167: Elizabethtown KY,Credit Tips Paid,394.19
20260814,5167: Elizabethtown KY,Cash Paid Outs - Non Adjusting,
20260814,5167: Elizabethtown KY,Cash Paid Outs - Sales Adjusting,
20260814,5167: Elizabethtown KY,Online Gross Sales,47.84
20260814,5168: Catlettsburg KY,Net Sales,2714.80
20260814,5168: Catlettsburg KY,Total Sales Tax,162.93
20260814,5168: Catlettsburg KY,Total Discounts,50.91
20260814,5168: Catlettsburg KY,Major Category: Gift Card,
20260814,5168: Catlettsburg KY,Tender: Door Dash,63.80
20260814,5168: Catlettsburg KY,Tender: Doordash Banda Burrito,
20260814,5168: Catlettsburg KY,Tender: Doordash VRB,
20260814,5168: Catlettsburg KY,Tender: Doordash VRM,
20260814,5168: Catlettsburg KY,Tender: Doordash Nathans,
20260814,5168: Catlettsburg KY,Credit Tips Received,271.28
20260814,5168: Catlettsburg KY,Tender: Uber Eats,
20260814,5168: Catlettsburg KY,Tender: Uber Eats Banda Burrito,
20260814,5168: Catlettsburg KY,Tender: Uber Eats VR,
20260814,5168: Catlettsburg KY,Tender: Uber Eats VRM,
20260814,5168: Catlettsburg KY,Tender: Uber Eats Nathans,
20260814,5168: Catlettsburg KY,Tender: Grub Hub,
20260814,5168: Catlettsburg KY,Tender: Grubhub Banda Burrito,
20260814,5168: Catlettsburg KY,Tender: Grubhub VRB,
20260814,5168: Catlettsburg KY,Tender: Grubhub VRM,
20260814,5168: Catlettsburg KY,Tender: QR Pay,
20260814,5168: Catlettsburg KY,Tender: Online,61.89
20260814,5168: Catlettsburg KY,Tender: Master Card,425.07
20260814,5168: Catlettsburg KY,Tender: Visa,1293.03
20260814,5168: Catlettsburg KY,Tender: Discover,30.34
20260814,5168: Catlettsburg KY,Tender: Debit,465.26
20260814,5168: Catlettsburg KY,Tender: American Express,30.00
20260814,5168: Catlettsburg KY,Tender: Gift Card,
20260814,5168: Catlettsburg KY,Tender: Cash,779.62
20260814,5168: Catlettsburg KY,Credit Tips Paid,153.90
20260814,5168: Catlettsburg KY,Cash Paid Outs - Non Adjusting,40.60
20260814,5168: Catlettsburg KY,Cash Paid Outs - Sales Adjusting,
20260814,5168: Catlettsburg KY,Online Gross Sales,55.71
20260814,5169: Columbus OH,Net Sales,
20260814,5169: Columbus OH,Total Sales Tax,
20260814,5169: Columbus OH,Total Discounts,
20260814,5169: Columbus OH,Major Category: Gift Card,
20260814,5169: Columbus OH,Tender: Door Dash,
20260814,5169: Columbus OH,Tender: Doordash Banda Burrito,
20260814,5169: Columbus OH,Tender: Doordash VRB,
20260814,5169: Columbus OH,Tender: Doordash VRM,
20260814,5169: Columbus OH,Tender: Doordash Nathans,
20260814,5169: Columbus OH,Credit Tips Received,
20260814,5169: Columbus OH,Tender: Uber Eats,
20260814,5169: Columbus OH,Tender: Uber Eats Banda Burrito,
20260814,5169: Columbus OH,Tender: Uber Eats VR,
20260814,5169: Columbus OH,Tender: Uber Eats VRM,
20260814,5169: Columbus OH,Tender: Uber Eats Nathans,
20260814,5169: Columbus OH,Tender: Grub Hub,
20260814,5169: Columbus OH,Tender: Grubhub Banda Burrito,
20260814,5169: Columbus OH,Tender: Grubhub VRB,
20260814,5169: Columbus OH,Tender: Grubhub VRM,
20260814,5169: Columbus OH,Tender: QR Pay,
20260814,5169: Columbus OH,Tender: Online,
20260814,5169: Columbus OH,Tender: Master Card,
20260814,5169: Columbus OH,Tender: Visa,
20260814,5169: Columbus OH,Tender: Discover,
20260814,5169: Columbus OH,Tender: Debit,
20260814,5169: Columbus OH,Tender: American Express,
20260814,5169: Columbus OH,Tender: Gift Card,
20260814,5169: Columbus OH,Tender: Cash,
20260814,5169: Columbus OH,Credit Tips Paid,
20260814,5169: Columbus OH,Cash Paid Outs - Non Adjusting,
20260814,5169: Columbus OH,Cash Paid Outs - Sales Adjusting,
20260814,5169: Columbus OH,Online Gross Sales,
20260814,7401: Youngstown OH,Net Sales,4486.68
20260814,7401: Youngstown OH,Total Sales Tax,149.48
20260814,7401: Youngstown OH,Total Discounts,75.51
20260814,7401: Youngstown OH,Major Category: Gift Card,
20260814,7401: Youngstown OH,Tender: Door Dash,637.49
20260814,7401: Youngstown OH,Tender: Doordash Banda Burrito,
20260814,7401: Youngstown OH,Tender: Doordash VRB,
20260814,7401: Youngstown OH,Tender: Doordash VRM,199.62
20260814,7401: Youngstown OH,Tender: Doordash Nathans,69.91
20260814,7401: Youngstown OH,Credit Tips Received,201.32
20260814,7401: Youngstown OH,Tender: Uber Eats,195.17
20260814,7401: Youngstown OH,Tender: Uber Eats Banda Burrito,
20260814,7401: Youngstown OH,Tender: Uber Eats VR,
20260814,7401: Youngstown OH,Tender: Uber Eats VRM,
20260814,7401: Youngstown OH,Tender: Uber Eats Nathans,11.98
20260814,7401: Youngstown OH,Tender: Grub Hub,
20260814,7401: Youngstown OH,Tender: Grubhub Banda Burrito,
20260814,7401: Youngstown OH,Tender: Grubhub VRB,
20260814,7401: Youngstown OH,Tender: Grubhub VRM,20.58
20260814,7401: Youngstown OH,Tender: QR Pay,
20260814,7401: Youngstown OH,Tender: Online,409.94
20260814,7401: Youngstown OH,Tender: Master Card,325.70
20260814,7401: Youngstown OH,Tender: Visa,828.16
20260814,7401: Youngstown OH,Tender: Discover,43.80
20260814,7401: Youngstown OH,Tender: Debit,784.82
20260814,7401: Youngstown OH,Tender: American Express,20.79
20260814,7401: Youngstown OH,Tender: Gift Card,
20260814,7401: Youngstown OH,Tender: Cash,1289.52
20260814,7401: Youngstown OH,Credit Tips Paid,237.72
20260814,7401: Youngstown OH,Cash Paid Outs - Non Adjusting,
20260814,7401: Youngstown OH,Cash Paid Outs - Sales Adjusting,
20260814,7401: Youngstown OH,Online Gross Sales,403.34
20260814,9690: Marietta OH,Net Sales,2410.75
20260814,9690: Marietta OH,Total Sales Tax,138.65
20260814,9690: Marietta OH,Total Discounts,71.82
20260814,9690: Marietta OH,Major Category: Gift Card,
20260814,9690: Marietta OH,Tender: Door Dash,207.06
20260814,9690: Marietta OH,Tender: Doordash Banda Burrito,
20260814,9690: Marietta OH,Tender: Doordash VRB,149.76
20260814,9690: Marietta OH,Tender: Doordash VRM,
20260814,9690: Marietta OH,Tender: Doordash Nathans,
20260814,9690: Marietta OH,Credit Tips Received,222.29
20260814,9690: Marietta OH,Tender: Uber Eats,
20260814,9690: Marietta OH,Tender: Uber Eats Banda Burrito,
20260814,9690: Marietta OH,Tender: Uber Eats VR,
20260814,9690: Marietta OH,Tender: Uber Eats VRM,
20260814,9690: Marietta OH,Tender: Uber Eats Nathans,
20260814,9690: Marietta OH,Tender: Grub Hub,
20260814,9690: Marietta OH,Tender: Grubhub Banda Burrito,
20260814,9690: Marietta OH,Tender: Grubhub VRB,
20260814,9690: Marietta OH,Tender: Grubhub VRM,
20260814,9690: Marietta OH,Tender: QR Pay,130.93
20260814,9690: Marietta OH,Tender: Online,45.93
20260814,9690: Marietta OH,Tender: Master Card,314.27
20260814,9690: Marietta OH,Tender: Visa,371.94
20260814,9690: Marietta OH,Tender: Discover,
20260814,9690: Marietta OH,Tender: Debit,855.31
20260814,9690: Marietta OH,Tender: American Express,
20260814,9690: Marietta OH,Tender: Gift Card,31.39
20260814,9690: Marietta OH,Tender: Cash,665.10
20260814,9690: Marietta OH,Credit Tips Paid,220.40
20260814,9690: Marietta OH,Cash Paid Outs - Non Adjusting,35.00
20260814,9690: Marietta OH,Cash Paid Outs - Sales Adjusting,
20260814,9690: Marietta OH,Online Gross Sales,
20260814,9697: Findlay OH,Net Sales,5070.75
20260814,9697: Findlay OH,Total Sales Tax,285.78
20260814,9697: Findlay OH,Total Discounts,86.36
20260814,9697: Findlay OH,Major Category: Gift Card,
20260814,9697: Findlay OH,Tender: Door Dash,421.85
20260814,9697: Findlay OH,Tender: Doordash Banda Burrito,
20260814,9697: Findlay OH,Tender: Doordash VRB,62.23
20260814,9697: Findlay OH,Tender: Doordash VRM,166.66
20260814,9697: Findlay OH,Tender: Doordash Nathans,
20260814,9697: Findlay OH,Credit Tips Received,500.90
20260814,9697: Findlay OH,Tender: Uber Eats,69.63
20260814,9697: Findlay OH,Tender: Uber Eats Banda Burrito,
20260814,9697: Findlay OH,Tender: Uber Eats VR,
20260814,9697: Findlay OH,Tender: Uber Eats VRM,
20260814,9697: Findlay OH,Tender: Uber Eats Nathans,
20260814,9697: Findlay OH,Tender: Grub Hub,
20260814,9697: Findlay OH,Tender: Grubhub Banda Burrito,
20260814,9697: Findlay OH,Tender: Grubhub VRB,
20260814,9697: Findlay OH,Tender: Grubhub VRM,
20260814,9697: Findlay OH,Tender: QR Pay,246.92
20260814,9697: Findlay OH,Tender: Online,199.66
20260814,9697: Findlay OH,Tender: Master Card,427.56
20260814,9697: Findlay OH,Tender: Visa,888.28
20260814,9697: Findlay OH,Tender: Discover,109.80
20260814,9697: Findlay OH,Tender: Debit,2240.22
20260814,9697: Findlay OH,Tender: American Express,46.34
20260814,9697: Findlay OH,Tender: Gift Card,
20260814,9697: Findlay OH,Tender: Cash,978.28
20260814,9697: Findlay OH,Credit Tips Paid,511.06
20260814,9697: Findlay OH,Cash Paid Outs - Non Adjusting,
20260814,9697: Findlay OH,Cash Paid Outs - Sales Adjusting,
20260814,9697: Findlay OH,Online Gross Sales,
20260815,5164: Berkshire OH,Net Sales,3718.87
20260815,5164: Berkshire OH,Total Sales Tax,219.19
20260815,5164: Berkshire OH,Total Discounts,139.35
20260815,5164: Berkshire OH,Major Category: Gift Card,
20260815,5164: Berkshire OH,Tender: Door Dash,109.69
20260815,5164: Berkshire OH,Tender: Doordash Banda Burrito,
20260815,5164: Berkshire OH,Tender: Doordash VRB,82.87
20260815,5164: Berkshire OH,Tender: Doordash VRM,
20260815,5164: Berkshire OH,Tender: Doordash Nathans,
20260815,5164: Berkshire OH,Credit Tips Received,402.68
20260815,5164: Berkshire OH,Tender: Uber Eats,64.70
20260815,5164: Berkshire OH,Tender: Uber Eats Banda Burrito,
20260815,5164: Berkshire OH,Tender: Uber Eats VR,
20260815,5164: Berkshire OH,Tender: Uber Eats VRM,
20260815,5164: Berkshire OH,Tender: Uber Eats Nathans,
20260815,5164: Berkshire OH,Tender: Grub Hub,
20260815,5164: Berkshire OH,Tender: Grubhub Banda Burrito,
20260815,5164: Berkshire OH,Tender: Grubhub VRB,
20260815,5164: Berkshire OH,Tender: Grubhub VRM,
20260815,5164: Berkshire OH,Tender: QR Pay,
20260815,5164: Berkshire OH,Tender: Online,235.33
20260815,5164: Berkshire OH,Tender: Master Card,345.56
20260815,5164: Berkshire OH,Tender: Visa,1663.39
20260815,5164: Berkshire OH,Tender: Discover,149.92
20260815,5164: Berkshire OH,Tender: Debit,707.27
20260815,5164: Berkshire OH,Tender: American Express,205.70
20260815,5164: Berkshire OH,Tender: Gift Card,27.52
20260815,5164: Berkshire OH,Tender: Cash,748.79
20260815,5164: Berkshire OH,Credit Tips Paid,539.01
20260815,5164: Berkshire OH,Cash Paid Outs - Non Adjusting,13.47
20260815,5164: Berkshire OH,Cash Paid Outs - Sales Adjusting,
20260815,5164: Berkshire OH,Online Gross Sales,254.02
20260815,5165: Perrysburg OH,Net Sales,4001.14
20260815,5165: Perrysburg OH,Total Sales Tax,224.78
20260815,5165: Perrysburg OH,Total Discounts,206.88
20260815,5165: Perrysburg OH,Major Category: Gift Card,
20260815,5165: Perrysburg OH,Tender: Door Dash,256.91
20260815,5165: Perrysburg OH,Tender: Doordash Banda Burrito,
20260815,5165: Perrysburg OH,Tender: Doordash VRB,
20260815,5165: Perrysburg OH,Tender: Doordash VRM,
20260815,5165: Perrysburg OH,Tender: Doordash Nathans,
20260815,5165: Perrysburg OH,Credit Tips Received,442.10
20260815,5165: Perrysburg OH,Tender: Uber Eats,36.87
20260815,5165: Perrysburg OH,Tender: Uber Eats Banda Burrito,
20260815,5165: Perrysburg OH,Tender: Uber Eats VR,
20260815,5165: Perrysburg OH,Tender: Uber Eats VRM,
20260815,5165: Perrysburg OH,Tender: Uber Eats Nathans,
20260815,5165: Perrysburg OH,Tender: Grub Hub,
20260815,5165: Perrysburg OH,Tender: Grubhub Banda Burrito,
20260815,5165: Perrysburg OH,Tender: Grubhub VRB,
20260815,5165: Perrysburg OH,Tender: Grubhub VRM,
20260815,5165: Perrysburg OH,Tender: QR Pay,
20260815,5165: Perrysburg OH,Tender: Online,124.90
20260815,5165: Perrysburg OH,Tender: Master Card,940.73
20260815,5165: Perrysburg OH,Tender: Visa,960.73
20260815,5165: Perrysburg OH,Tender: Discover,63.37
20260815,5165: Perrysburg OH,Tender: Debit,1130.01
20260815,5165: Perrysburg OH,Tender: American Express,62.82
20260815,5165: Perrysburg OH,Tender: Gift Card,25.00
20260815,5165: Perrysburg OH,Tender: Cash,1066.68
20260815,5165: Perrysburg OH,Credit Tips Paid,502.57
20260815,5165: Perrysburg OH,Cash Paid Outs - Non Adjusting,
20260815,5165: Perrysburg OH,Cash Paid Outs - Sales Adjusting,
20260815,5165: Perrysburg OH,Online Gross Sales,122.14
20260815,5166: Jeffersonville OH,Net Sales,2931.18
20260815,5166: Jeffersonville OH,Total Sales Tax,173.63
20260815,5166: Jeffersonville OH,Total Discounts,216.91
20260815,5166: Jeffersonville OH,Major Category: Gift Card,
20260815,5166: Jeffersonville OH,Tender: Door Dash,100.19
20260815,5166: Jeffersonville OH,Tender: Doordash Banda Burrito,
20260815,5166: Jeffersonville OH,Tender: Doordash VRB,
20260815,5166: Jeffersonville OH,Tender: Doordash VRM,
20260815,5166: Jeffersonville OH,Tender: Doordash Nathans,
20260815,5166: Jeffersonville OH,Credit Tips Received,324.12
20260815,5166: Jeffersonville OH,Tender: Uber Eats,
20260815,5166: Jeffersonville OH,Tender: Uber Eats Banda Burrito,
20260815,5166: Jeffersonville OH,Tender: Uber Eats VR,
20260815,5166: Jeffersonville OH,Tender: Uber Eats VRM,
20260815,5166: Jeffersonville OH,Tender: Uber Eats Nathans,
20260815,5166: Jeffersonville OH,Tender: Grub Hub,
20260815,5166: Jeffersonville OH,Tender: Grubhub Banda Burrito,
20260815,5166: Jeffersonville OH,Tender: Grubhub VRB,
20260815,5166: Jeffersonville OH,Tender: Grubhub VRM,
20260815,5166: Jeffersonville OH,Tender: QR Pay,
20260815,5166: Jeffersonville OH,Tender: Online,60.57
20260815,5166: Jeffersonville OH,Tender: Master Card,778.50
20260815,5166: Jeffersonville OH,Tender: Visa,1244.59
20260815,5166: Jeffersonville OH,Tender: Discover,62.21
20260815,5166: Jeffersonville OH,Tender: Debit,316.79
20260815,5166: Jeffersonville OH,Tender: American Express,40.61
20260815,5166: Jeffersonville OH,Tender: Gift Card,24.32
20260815,5166: Jeffersonville OH,Tender: Cash,801.15
20260815,5166: Jeffersonville OH,Credit Tips Paid,324.12
20260815,5166: Jeffersonville OH,Cash Paid Outs - Non Adjusting,
20260815,5166: Jeffersonville OH,Cash Paid Outs - Sales Adjusting,
20260815,5166: Jeffersonville OH,Online Gross Sales,60.32
20260815,5167: Elizabethtown KY,Net Sales,4559.40
20260815,5167: Elizabethtown KY,Total Sales Tax,370.22
20260815,5167: Elizabethtown KY,Total Discounts,112.20
20260815,5167: Elizabethtown KY,Major Category: Gift Card,
20260815,5167: Elizabethtown KY,Tender: Door Dash,234.46
20260815,5167: Elizabethtown KY,Tender: Doordash Banda Burrito,
20260815,5167: Elizabethtown KY,Tender: Doordash VRB,49.78
20260815,5167: Elizabethtown KY,Tender: Doordash VRM,79.50
20260815,5167: Elizabethtown KY,Tender: Doordash Nathans,
20260815,5167: Elizabethtown KY,Credit Tips Received,349.76
20260815,5167: Elizabethtown KY,Tender: Uber Eats,
20260815,5167: Elizabethtown KY,Tender: Uber Eats Banda Burrito,
20260815,5167: Elizabethtown KY,Tender: Uber Eats VR,
20260815,5167: Elizabethtown KY,Tender: Uber Eats VRM,112.68
20260815,5167: Elizabethtown KY,Tender: Uber Eats Nathans,
20260815,5167: Elizabethtown KY,Tender: Grub Hub,
20260815,5167: Elizabethtown KY,Tender: Grubhub Banda Burrito,
20260815,5167: Elizabethtown KY,Tender: Grubhub VRB,
20260815,5167: Elizabethtown KY,Tender: Grubhub VRM,
20260815,5167: Elizabethtown KY,Tender: QR Pay,
20260815,5167: Elizabethtown KY,Tender: Online,150.80
20260815,5167: Elizabethtown KY,Tender: Master Card,724.73
20260815,5167: Elizabethtown KY,Tender: Visa,1689.06
20260815,5167: Elizabethtown KY,Tender: Discover,26.63
20260815,5167: Elizabethtown KY,Tender: Debit,648.59
20260815,5167: Elizabethtown KY,Tender: American Express,
20260815,5167: Elizabethtown KY,Tender: Gift Card,35.01
20260815,5167: Elizabethtown KY,Tender: Cash,1528.14
20260815,5167: Elizabethtown KY,Credit Tips Paid,347.21
20260815,5167: Elizabethtown KY,Cash Paid Outs - Non Adjusting,
20260815,5167: Elizabethtown KY,Cash Paid Outs - Sales Adjusting,
20260815,5167: Elizabethtown KY,Online Gross Sales,153.90
20260815,5168: Catlettsburg KY,Net Sales,3371.85
20260815,5168: Catlettsburg KY,Total Sales Tax,202.33
20260815,5168: Catlettsburg KY,Total Discounts,22.42
20260815,5168: Catlettsburg KY,Major Category: Gift Card,
20260815,5168: Catlettsburg KY,Tender: Door Dash,97.73
20260815,5168: Catlettsburg KY,Tender: Doordash Banda Burrito,
20260815,5168: Catlettsburg KY,Tender: Doordash VRB,
20260815,5168: Catlettsburg KY,Tender: Doordash VRM,
20260815,5168: Catlettsburg KY,Tender: Doordash Nathans,
20260815,5168: Catlettsburg KY,Credit Tips Received,380.04
20260815,5168: Catlettsburg KY,Tender: Uber Eats,
20260815,5168: Catlettsburg KY,Tender: Uber Eats Banda Burrito,
20260815,5168: Catlettsburg KY,Tender: Uber Eats VR,
20260815,5168: Catlettsburg KY,Tender: Uber Eats VRM,
20260815,5168: Catlettsburg KY,Tender: Uber Eats Nathans,
20260815,5168: Catlettsburg KY,Tender: Grub Hub,
20260815,5168: Catlettsburg KY,Tender: Grubhub Banda Burrito,
20260815,5168: Catlettsburg KY,Tender: Grubhub VRB,
20260815,5168: Catlettsburg KY,Tender: Grubhub VRM,
20260815,5168: Catlettsburg KY,Tender: QR Pay,
20260815,5168: Catlettsburg KY,Tender: Online,148.47
20260815,5168: Catlettsburg KY,Tender: Master Card,741.71
20260815,5168: Catlettsburg KY,Tender: Visa,1220.95
20260815,5168: Catlettsburg KY,Tender: Discover,37.41
20260815,5168: Catlettsburg KY,Tender: Debit,794.01
20260815,5168: Catlettsburg KY,Tender: American Express,39.01
20260815,5168: Catlettsburg KY,Tender: Gift Card,25.00
20260815,5168: Catlettsburg KY,Tender: Cash,849.93
20260815,5168: Catlettsburg KY,Credit Tips Paid,526.10
20260815,5168: Catlettsburg KY,Cash Paid Outs - Non Adjusting,7.00
20260815,5168: Catlettsburg KY,Cash Paid Outs - Sales Adjusting,
20260815,5168: Catlettsburg KY,Online Gross Sales,137.01
20260815,5169: Columbus OH,Net Sales,
20260815,5169: Columbus OH,Total Sales Tax,
